鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
苑裡鎮,房地(土地+建物)+車位,苗栗縣苑裡鎮客庄里25鄰博愛路61~90號,23.15,住,,,1070613,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800501,105.35000000000001,3,2,2,有,無,3000000,28477,坡道平面,0.0,0,,RPQNMLOJPHNFFCK88CA
苑裡鎮,土地,苑裡坑段水柳坡小段1~30地號,4192.28,,山坡地保育區,農牧用地,1070602,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,72,,0.0,0,,RPSNMLPJPHNFFCK56CA
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮南勢里10鄰南勢121~150號,361.0,,特定農業區,甲種建築用地,1070606,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0770522,228.4,5,1,3,有,無,5000000,21891,,0.0,0,,RPQNMLQKPHNFFCK56CA
苑裡鎮,土地,泰田段91~120地號,232.5,,特定農業區,農牧用地,1070302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,3871,,0.0,0,,RPPOMLQLPHNFFCK66CA
苑裡鎮,土地,泰田段91~120地號,424.0,,特定農業區,農牧用地,1070330,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1280000,3019,,0.0,0,,RPROMLQLPHNFFCK86CA
造橋鄉,房地(土地+建物),苗栗縣造橋鄉大西村13鄰龍門街66巷1~30號,91.54,,鄉村區,乙種建築用地,1070526,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870901,139.93,5,2,3,有,有,3400000,24298,,0.0,0,,RPTNMLMJPHNFFDK09CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔里1鄰科專五路401巷1~30號,84.51,住,,,1070508,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041117,220.67,4,3,4,有,無,10200000,46223,,0.0,0,,RPSNMLOJPHNFFDK56CA
後龍鎮,土地,頂東段61~90地號,79.74,農,,,1070524,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,482000,6045,,0.0,0,,RPWNMLOJPHNFFDK96CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮中華里11鄰中正路156巷1弄1~30號,104.43,住,,,1070510,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0670526,152.4,3,2,2,有,無,2762350,18126,,0.0,0,增值稅232459元由買方負擔,RPTNMLPJPHNFFDK76CA
三義鄉,土地,水美段391~420地號,1441.86,,山坡地保育區,農牧用地,1070611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8723253,6050,,0.0,0,,RPPNMLNJPHNFFEK88CA
三義鄉,土地,雙草湖段361~390地號,2527.0,,山坡地保育區,農牧用地,1070619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,1464,,0.0,0,,RPQNMLNJPHNFFEK98CA
銅鑼鄉,房地(土地+建物),苗91~120號,1860.09,,特定農業區,農牧用地,1070405,土地1建物1車位0,一層，二層,二層,農舍,農舍,見其他登記事項,1060207,281.72,4,2,4,有,無,15500000,,,0.0,0,,RPRNMLOJPHNFFEK56CA
銅鑼鄉,房地(土地+建物),苗栗縣銅鑼鄉中平村14鄰中興一街1~30號,26.22,,工業區,丁種建築用地,1070525,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860528,96.54,3,1,1,有,無,2000000,20717,,0.0,0,,RPQNMLQJPHNFFEK66CA
三灣鄉,土地,內灣段331~360地號,1129.0,,山坡地保育區,農牧用地,1070514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3452183,3058,,0.0,0,,RPTNMLNJPHNFFFK76CA
南庄鄉,土地,四灣段61~90地號,162.0,,山坡地保育區,農牧用地,1070523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,有,350000,2160,,0.0,0,,RPVNMLNJPHNFFFK96CA
頭份巿,房地(土地+建物)+車位,苗栗縣頭份鎮文化里16鄰八德二路233巷31~60號,40.86,住,,,1070523,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060411,101.31,3,2,1,有,有,5150000,50839,其他,0.0,0,1.交易內含機車位1個2.汽車位-室外法定平面車位1個,RPUOMLNJPHNFFFK96CA
頭份巿,土地,自強段1201~1230地號,561.74,住,,,1061129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20500000,36494,,0.0,0,,RPQNMLOJPHNFFFK56CA
頭份巿,土地,自強段1201~1230地號,1876.43,住,,,1061129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,151200000,80579,,0.0,0,,RPSNMLOJPHNFFFK76CA
